27.974,576.03
27.974,575.97
27.981,575.95
27.975,575.94
27.961,575.96
27.961,575.95
27.981,575.85
27.989,575.78
27.997,575.81
27.986,575.72
27.992,575.69
27.998,575.67
27.985,575.61
27.99,575.54
27.99,575.54
27.977,575.45
27.995,575.44
27.997,575.31
28.001,575.21
28.003,575.12
27.98,575.04
28.003,574.96
27.982,574.94
28.003,574.72
28.005,574.63
27.983,574.5
28.003,574.39
28.005,574.15
27.986,574.01
27.986,573.87
27.988,573.7
28.003,573.3
28.004,573.09
28.005,572.99
28.006,572.46
28.012,572.2
28.013,571.92
28.012,571.25
28.015,570.97
28.015,570.67
28.016,570.23
28.013,569.34
28.016,569.06
28.018,567.96
28.018,567.35
28.02,566.07
28.021,564.9
28.023,563.74
28.023,563.53
28.025,561.98
28.028,560.21
28.026,558.69
28.026,555.94
28.027,554.35
28.032,552.31
28.034,549.97
28.035,546.62
28.038,542.4
28.039,538.92
28.039,538.16
28.043,532.17
28.045,524.2
28.049,521.87
28.048,513.55
28.054,506.37
28.05,495.64
28.059,487.09
28.062,474.33
28.064,464.47
28.067,448.09
28.07,431.69
28.076,399.75
28.075,391.13
28.08,370.69
28.083,355.68
28.089,328.49
28.091,317.52
28.098,303.87
28.102,301.05
28.109,276.53
28.117,296.88
28.125,269.6
28.126,259.83
28.137,247.36
28.145,243.61
28.15,241.9
28.157,240.57
28.171,238.44
28.188,235.53
28.193,234.85
28.209,231.74
28.23,228.69
28.246,225.98
28.273,221.94
28.287,220.12
28.316,216.67
28.365,211.74
28.4,209.18
28.442,206.69
28.502,204.02
27.973,576
27.983,575.97
27.986,575.96
27.985,575.92
27.988,575.89
27.988,575.89
27.969,575.85
27.987,575.81
27.989,575.75
27.969,575.75
27.989,575.72
27.991,575.63
28.003,575.59
28.004,575.57
27.996,575.5
27.999,575.43
27.993,575.38
28.001,575.31
27.996,575.2
28,575.06
27.968,575.06
28,574.95
28.008,574.85
28.007,574.71
27.997,574.57
27.977,574.46
28.011,574.25
28.002,574.09
28.01,573.93
28.007,573.78
28.008,573.57
28.015,573.19
27.994,573
28.016,572.88
28.016,572.33
27.999,572.09
28.014,571.8
28.019,571.09
28.018,570.82
28.019,570.51
28.019,570.04
28.019,569.12
28.025,568.81
28.025,567.66
28.027,567.02
28.029,565.71
28.029,564.48
28.033,563.29
28.032,563.08
28.03,561.43
28.033,559.6
28.036,558.02
28.041,555.15
28.043,553.48
28.045,551.33
28.041,548.82
28.043,545.39
28.051,540.88
28.056,537.2
28.057,536.41
28.059,530.03
28.065,521.4
28.064,518.86
28.068,509.77
28.071,501.82
28.076,489.77
28.079,480.08
28.084,465.47
28.089,454.08
28.088,435.3
28.093,416.77
28.101,382.01
28.105,373.06
28.108,352.8
28.113,338.55
28.122,313.47
28.128,303.37
28.136,292.74
28.14,291.09
28.154,287.23
28.161,272.27
28.165,255.04
28.18,250.09
28.196,243.37
28.208,240.54
28.218,238.93
28.227,237.46
28.248,234.6
28.281,230.34
28.286,229.27
28.324,224.83
28.36,220.64
28.396,217.03
28.454,212.04
28.491,210.03
28.572,205.96
28.752,200.6
28.949,197.89
142.86,195.4
142.86,192.92
27.952,576.03
27.975,575.95
27.96,575.95
27.978,575.94
27.984,575.91
27.99,575.85
27.983,575.85
27.937,575.86
27.981,575.84
27.987,575.74
27.987,575.73
27.996,575.61
28.008,575.57
27.976,575.55
28.002,575.47
27.997,575.41
27.999,575.37
28.005,575.29
27.945,575.23
28.001,575.04
28.009,575.01
28.001,574.91
28.003,574.85
28.001,574.68
28.004,574.52
28.005,574.4
28.006,574.19
28.007,574.06
28.011,573.86
28.018,573.7
28.014,573.52
28.016,573.13
28.017,572.92
28.017,572.81
28.016,572.24
28.022,572.02
28.02,571.68
28.025,570.96
28.001,570.72
